image_name,vehicle_id
014163.jpg,362
028220.jpg,461
025624.jpg,384
001970.jpg,468
031431.jpg,263
033155.jpg,407
035324.jpg,402
030739.jpg,378
021774.jpg,406
000253.jpg,309
010594.jpg,373
034534.jpg,448
029216.jpg,413
029719.jpg,253
010534.jpg,381
018300.jpg,354
007458.jpg,458
025582.jpg,258
007762.jpg,315
013042.jpg,434
014347.jpg,254
030256.jpg,361
013924.jpg,359
001430.jpg,375
011872.jpg,360
002467.jpg,442
013976.jpg,405
005548.jpg,354
011296.jpg,418
015057.jpg,392
022055.jpg,263
004054.jpg,358
011343.jpg,461
014337.jpg,446
026624.jpg,350
018131.jpg,388
010811.jpg,378
030009.jpg,433
021998.jpg,408
007819.jpg,407
009015.jpg,448
033102.jpg,423
015210.jpg,273
031865.jpg,249
019694.jpg,358
036260.jpg,425
007579.jpg,378
011427.jpg,467
016980.jpg,375
008682.jpg,381
010622.jpg,454
031108.jpg,282
004368.jpg,297
014513.jpg,359
028935.jpg,468
033699.jpg,359
025916.jpg,313
014834.jpg,409
028513.jpg,465
014391.jpg,445
033566.jpg,405
007951.jpg,435
035495.jpg,358
027191.jpg,392
032766.jpg,433
033911.jpg,273
025304.jpg,419
004576.jpg,357
029487.jpg,402
022528.jpg,383
034386.jpg,373
007822.jpg,274
001817.jpg,354
006340.jpg,381
007757.jpg,448
